booking_id,user_id,technician_id,service_category,problem_description,booking_date,status,final_cost,rating,simulated_distance_deg
235,261,72,Carpentry,Antique wooden table has cracks and needs restoration.,2025-12-02 22:24:04.568075,Completed,516,5.0,0.0341
236,30,41,Electrical,Need smart home wiring for lights and thermostat.,2026-01-10 22:24:04.568075,Completed,1254,4.0,0.416
237,449,83,Plumbing,Shower drain is very slow and smells terrible.,2025-08-18 22:24:04.568075,Canceled,0,,0.4291
238,77,24,Plumbing,The toilet won't flush properly.,2026-01-08 22:24:04.568075,Completed,718,4.0,0.1566
239,478,69,Carpentry,Assembling a new IKEA wardrobe.,2025-12-15 22:24:04.568075,Completed,235,3.0,0.4214
240,182,52,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-12-06 22:24:04.568075,Completed,978,5.0,0.1087
241,321,48,Plumbing,Need help installing a new washing machine drain.,2025-11-17 22:24:04.568075,Completed,1146,5.0,0.0127
242,14,66,Carpentry,The bedroom door is stuck and won't close.,2025-09-29 22:24:04.568075,Canceled,0,,0.3274
243,157,88,Electrical,Need to install a new ceiling fan in the bedroom.,2025-04-25 22:24:04.568075,Completed,1158,5.0,0.0242
244,44,3,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-05-14 22:24:04.568075,Completed,309,3.0,0.1428
245,148,94,Electrical,Need smart home wiring for lights and thermostat.,2025-09-08 22:24:04.568075,Canceled,0,,0.3275
246,87,92,Plumbing,The kitchen drain is clogged and water backs up.,2026-02-14 22:24:04.568075,Completed,215,5.0,0.0332
247,69,74,Plumbing,The kitchen drain is clogged and water backs up.,2026-03-07 22:24:04.568075,Canceled,0,,0.0892
248,145,71,Electrical,Wall outlet stopped working and smells like burning.,2025-11-22 22:24:04.568075,Canceled,0,,0.1118
249,235,61,Electrical,The fuse box keeps tripping when I turn on the AC.,2025-11-11 22:24:04.568075,Completed,1737,5.0,0.0578
250,477,52,Plumbing,My kitchen sink is leaking continuously.,2025-07-02 22:24:04.568075,Completed,652,5.0,0.0373
251,43,3,Plumbing,My kitchen sink is leaking continuously.,2025-10-11 22:24:04.568075,Completed,206,4.0,0.0089
252,88,18,Carpentry,Fixing a broken leg on the dining table.,2026-02-16 22:24:04.568075,Completed,532,4.0,0.0214
253,439,20,Carpentry,Wall-mounted bookshelf needs professional installation.,2025-04-15 22:24:04.568075,Completed,666,4.0,0.1319
254,56,71,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-10-31 22:24:04.568075,Completed,386,2.0,0.3823
255,359,44,Plumbing,The toilet won't flush properly.,2025-10-05 22:24:04.568075,Completed,562,5.0,0.0241
256,14,25,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-12-01 22:24:04.568075,Canceled,0,,0.0151
257,264,13,Electrical,Wall outlet stopped working and smells like burning.,2025-08-05 22:24:04.568075,Completed,777,4.0,0.04
258,483,42,Electrical,Need to rewire the living room for extra outlets.,2025-06-22 22:24:04.568075,Completed,459,2.0,0.3642
259,448,71,Electrical,Wiring for the new smart TV setup.,2025-09-05 22:24:04.568075,Completed,386,2.0,0.3892
260,321,48,Plumbing,The water heater is making strange noises and water is cold.,2025-11-05 22:24:04.568075,Completed,1719,5.0,0.0127
261,412,79,Carpentry,The bedroom door is stuck and won't close.,2025-09-18 22:24:04.568075,Canceled,0,,0.4032
262,121,80,Electrical,Need smart home wiring for lights and thermostat.,2025-08-09 22:24:04.568075,Canceled,0,,0.4157
263,268,60,Plumbing,My kitchen sink is leaking continuously.,2025-09-24 22:24:04.568075,Completed,342,4.0,0.0311
264,375,31,Carpentry,Fixing a broken leg on the dining table.,2026-03-04 22:24:04.568075,Canceled,0,,0.0136
265,497,28,Plumbing,The kitchen drain is clogged and water backs up.,2025-06-03 22:24:04.568075,Canceled,0,,0.1556
266,477,6,Carpentry,Antique wooden table has cracks and needs restoration.,2025-11-01 22:24:04.568075,Canceled,0,,0.1481
267,489,88,Electrical,Half the lights in the apartment went out suddenly.,2026-02-15 22:24:04.568075,Completed,1737,5.0,0.0389
268,24,62,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-09-27 22:24:04.568075,Completed,963,4.0,0.011
269,276,66,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-05-31 22:24:04.568075,Completed,281,3.0,0.4035
270,391,98,Electrical,Wiring for the new smart TV setup.,2025-08-11 22:24:04.568075,Completed,320,3.0,0.0284
271,170,99,Carpentry,Wall-mounted bookshelf needs professional installation.,2025-04-04 22:24:04.568075,Canceled,0,,0.0207
272,39,86,Plumbing,The kitchen drain is clogged and water backs up.,2025-05-21 22:24:04.568075,Canceled,0,,0.0387
273,5,49,Plumbing,The water heater is making strange noises and water is cold.,2026-03-17 22:24:04.568075,Canceled,0,,0.0183
274,198,98,Electrical,Wall outlet stopped working and smells like burning.,2026-03-12 22:24:04.568075,Completed,320,3.0,0.4009
275,100,37,Electrical,Wall outlet stopped working and smells like burning.,2025-04-28 22:24:04.568075,Completed,420,3.0,0.1284
276,123,94,Electrical,Wall outlet stopped working and smells like burning.,2025-05-05 22:24:04.568075,Completed,366,3.0,0.1415
277,447,29,Electrical,Ceiling fan is wobbling dangerously and making noise.,2026-03-20 22:24:04.568075,Canceled,0,,0.0265
278,337,66,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-08-22 22:24:04.568075,Completed,281,4.0,0.0113
279,16,65,Plumbing,The kitchen drain is clogged and water backs up.,2026-02-11 22:24:04.568075,Canceled,0,,0.3913
280,264,35,Plumbing,The kitchen drain is clogged and water backs up.,2025-12-07 22:24:04.568075,Canceled,0,,0.3917
281,345,94,Electrical,Main circuit breaker needs inspection and replacement.,2025-06-01 22:24:04.568075,Completed,366,3.0,0.3127
282,463,67,Electrical,Main circuit breaker needs inspection and replacement.,2025-12-30 22:24:04.568075,Completed,1248,5.0,0.0093
283,234,38,Plumbing,Dishwasher water line needs professional installation.,2025-12-29 22:24:04.568075,Completed,338,3.0,0.1214
284,364,31,Carpentry,Need custom shelves built for the living room.,2025-05-05 22:24:04.568075,Canceled,0,,0.3151
285,495,46,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-11-22 22:24:04.568075,Completed,726,4.0,0.0146
286,353,12,Plumbing,Need help installing a new washing machine drain.,2026-01-10 22:24:04.568075,Completed,746,5.0,0.0182
287,255,13,Electrical,Need to rewire the living room for extra outlets.,2025-04-28 22:24:04.568075,Completed,777,4.0,0.0318
288,3,66,Carpentry,New office desk needs professional assembly.,2025-05-26 22:24:04.568075,Completed,281,3.0,0.3207
289,131,2,Electrical,Wiring for the new smart TV setup.,2025-05-27 22:24:04.568075,Completed,794,4.0,0.1304
290,488,10,Plumbing,The toilet won't flush properly.,2025-04-19 22:24:04.568075,Canceled,0,,0.3358
291,44,54,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-06-12 22:24:04.568075,Completed,215,4.0,0.0486
292,451,56,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-07-15 22:24:04.568075,Canceled,0,,0.0093
293,197,8,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-12-12 22:24:04.568075,Canceled,0,,0.0073
294,24,56,Plumbing,The water heater is making strange noises and water is cold.,2025-12-29 22:24:04.568075,Completed,318,2.0,0.3178
295,113,4,Electrical,Need to install a new ceiling fan in the bedroom.,2026-02-13 22:24:04.568075,Completed,215,3.0,0.1475
296,231,93,Electrical,The fuse box keeps tripping when I turn on the AC.,2025-06-17 22:24:04.568075,Completed,915,4.0,0.39
297,26,11,Electrical,Need smart home wiring for lights and thermostat.,2026-01-25 22:24:04.568075,Canceled,0,,0.0398
298,314,39,Plumbing,"Need the water heater replaced, it's rusty and old.",2026-01-04 22:24:04.568075,Canceled,0,,0.083
299,183,27,Carpentry,The bedroom door is stuck and won't close.,2025-04-14 22:24:04.568075,Completed,449,5.0,0.0296
300,378,97,Electrical,Need smart home wiring for lights and thermostat.,2026-01-08 22:24:04.568075,Completed,386,4.0,0.4066
301,485,91,Plumbing,The toilet won't flush properly.,2025-04-06 22:24:04.568075,Canceled,0,,0.3353
302,269,30,Plumbing,"Toilet is constantly running, wasting water.",2025-12-26 22:24:04.568075,Canceled,0,,0.3686
303,393,85,Plumbing,The water heater is making strange noises and water is cold.,2025-07-25 22:24:04.568075,Completed,804,5.0,0.0096
304,47,41,Electrical,Sparking sound coming from the wall outlet.,2025-04-21 22:24:04.568075,Completed,836,5.0,0.0188
305,124,3,Plumbing,The kitchen drain is clogged and water backs up.,2025-07-04 22:24:04.568075,Completed,103,3.0,0.0208
306,393,39,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-09-14 22:24:04.568075,Completed,387,3.0,0.0228
307,245,21,Electrical,Sparking sound coming from the wall outlet.,2025-07-23 22:24:04.568075,Completed,1026,5.0,0.0939
308,195,2,Electrical,Wall outlet stopped working and smells like burning.,2025-06-02 22:24:04.568075,Completed,794,4.0,0.1233
309,182,87,Electrical,Need to rewire the living room for extra outlets.,2026-01-31 22:24:04.568075,Completed,702,4.0,0.3962
310,66,61,Electrical,Sparking sound coming from the wall outlet.,2025-08-29 22:24:04.568075,Completed,1737,5.0,0.0493
311,10,52,Plumbing,Shower drain is very slow and smells terrible.,2025-12-10 22:24:04.568075,Completed,326,5.0,0.0468
312,464,35,Plumbing,"Toilet is constantly running, wasting water.",2025-04-02 22:24:04.568075,Completed,886,5.0,0.0397
313,163,19,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-12-05 22:24:04.568075,Canceled,0,,0.0371
314,127,58,Carpentry,New office desk needs professional assembly.,2025-04-16 22:24:04.568075,Completed,125,4.0,0.0196
315,31,91,Plumbing,The water heater is making strange noises and water is cold.,2026-02-19 22:24:04.568075,Completed,612,4.0,0.4284
316,143,42,Electrical,Wall outlet stopped working and smells like burning.,2025-05-16 22:24:04.568075,Completed,306,4.0,0.0391
317,362,31,Carpentry,Assembling a new IKEA wardrobe.,2025-09-25 22:24:04.568075,Completed,197,4.0,0.0137
318,470,81,Electrical,Sparking sound coming from the wall outlet.,2025-09-23 22:24:04.568075,Completed,544,4.0,0.0243
319,276,90,Electrical,Wiring for the new smart TV setup.,2025-11-07 22:24:04.568075,Completed,280,3.0,0.4344
320,4,22,Plumbing,Need help installing a new washing machine drain.,2026-03-05 22:24:04.568075,Completed,528,4.0,0.0158
321,22,15,Electrical,Need smart home wiring for lights and thermostat.,2025-10-09 22:24:04.568075,Completed,795,5.0,0.0056
322,362,1,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-06-03 22:24:04.568075,Completed,208,3.0,0.0291
323,449,35,Plumbing,Shower drain is very slow and smells terrible.,2025-04-11 22:24:04.568075,Completed,443,4.0,0.0266
324,88,18,Carpentry,The bedroom door is stuck and won't close.,2025-12-12 22:24:04.568075,Canceled,0,,0.0214
325,322,60,Plumbing,"Toilet is constantly running, wasting water.",2025-06-01 22:24:04.568075,Completed,228,3.0,0.0362
326,492,75,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-09-01 22:24:04.568075,Canceled,0,,0.3626
327,443,43,Electrical,The fuse box keeps tripping when I turn on the AC.,2025-08-22 22:24:04.568075,Completed,306,2.0,0.4003
328,22,15,Electrical,Need smart home wiring for lights and thermostat.,2025-03-30 22:24:04.568075,Completed,530,4.0,0.0056
329,221,63,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-10-21 22:24:04.568075,Completed,1437,5.0,0.0343
330,472,24,Plumbing,Dishwasher water line needs professional installation.,2026-03-09 22:24:04.568075,Completed,718,4.0,0.1264
331,188,3,Plumbing,My kitchen sink is leaking continuously.,2025-08-04 22:24:04.568075,Canceled,0,,0.1639
332,163,98,Electrical,Need smart home wiring for lights and thermostat.,2026-01-14 22:24:04.568075,Completed,480,4.0,0.0114
333,28,99,Carpentry,New office desk needs professional assembly.,2026-02-02 22:24:04.568075,Completed,203,4.0,0.3946
334,248,14,Carpentry,Assembling a new IKEA wardrobe.,2025-04-07 22:24:04.568075,Completed,272,4.0,0.0171
335,140,80,Electrical,Need smart home wiring for lights and thermostat.,2025-05-17 22:24:04.568075,Canceled,0,,0.0126
336,174,94,Electrical,Main circuit breaker needs inspection and replacement.,2025-06-07 22:24:04.568075,Completed,366,3.0,0.3236
337,83,94,Electrical,Sparking sound coming from the wall outlet.,2025-10-18 22:24:04.568075,Canceled,0,,0.109
338,331,33,Plumbing,Need help installing a new washing machine drain.,2025-11-18 22:24:04.568075,Canceled,0,,0.0343
339,247,63,Plumbing,My kitchen sink is leaking continuously.,2026-01-03 22:24:04.568075,Completed,1437,5.0,0.0231
340,153,2,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-11-21 22:24:04.568075,Canceled,0,,0.1323
341,421,76,Electrical,Wiring for the new smart TV setup.,2025-11-12 22:24:04.568075,Completed,555,2.0,0.3342
342,313,75,Plumbing,Need help installing a new washing machine drain.,2026-03-05 22:24:04.568075,Completed,422,4.0,0.0468
343,475,21,Electrical,Need to install a new ceiling fan in the bedroom.,2025-07-26 22:24:04.568075,Completed,513,5.0,0.0898
344,322,6,Carpentry,Kitchen cabinet hinges are broken.,2025-08-21 22:24:04.568075,Completed,168,4.0,0.0349
345,419,63,Plumbing,The water heater is making strange noises and water is cold.,2026-03-10 22:24:04.568075,Canceled,0,,0.3529
346,179,47,Carpentry,New office desk needs professional assembly.,2025-08-09 22:24:04.568075,Completed,404,4.0,0.4288
347,71,91,Plumbing,The water heater is making strange noises and water is cold.,2025-10-02 22:24:04.568075,Completed,612,4.0,0.3174
348,12,11,Electrical,Sparking sound coming from the wall outlet.,2025-06-04 22:24:04.568075,Canceled,0,,0.3152
349,404,49,Plumbing,The water heater is making strange noises and water is cold.,2025-05-01 22:24:04.568075,Completed,777,4.0,0.0139
350,264,77,Plumbing,"Need the water heater replaced, it's rusty and old.",2026-02-20 22:24:04.568075,Canceled,0,,0.3819
351,50,9,Electrical,Need to install a new ceiling fan in the bedroom.,2025-08-07 22:24:04.568075,Completed,470,4.0,0.0167
352,466,80,Electrical,Wiring for the new smart TV setup.,2026-01-31 22:24:04.568075,Completed,492,4.0,0.0276
353,10,95,Electrical,Need smart home wiring for lights and thermostat.,2025-12-18 22:24:04.568075,Completed,700,5.0,0.0336
354,7,66,Carpentry,Wall-mounted bookshelf needs professional installation.,2025-04-17 22:24:04.568075,Canceled,0,,0.3242
355,290,33,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-05-12 22:24:04.568075,Completed,534,3.0,0.1485
356,370,30,Plumbing,The kitchen drain is clogged and water backs up.,2025-06-10 22:24:04.568075,Completed,292,5.0,0.0163
357,207,38,Plumbing,The toilet won't flush properly.,2025-11-20 22:24:04.568075,Canceled,0,,0.0034
358,125,30,Plumbing,"Toilet is constantly running, wasting water.",2025-08-16 22:24:04.568075,Canceled,0,,0.376
359,287,76,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-05-06 22:24:04.568075,Completed,185,3.0,0.0295
360,488,83,Plumbing,Dishwasher water line needs professional installation.,2025-04-10 22:24:04.568075,Completed,364,3.0,0.3429
361,231,55,Carpentry,Need custom shelves built for the living room.,2025-04-09 22:24:04.568075,Completed,320,3.0,0.0136
362,79,59,Electrical,Sparking sound coming from the wall outlet.,2025-06-25 22:24:04.568075,Canceled,0,,0.0432
363,38,77,Plumbing,The water heater is making strange noises and water is cold.,2025-03-26 22:24:04.568075,Canceled,0,,0.4122
364,5,60,Plumbing,The water heater is making strange noises and water is cold.,2025-09-09 22:24:04.568075,Completed,342,3.0,0.0371
365,424,63,Plumbing,The water heater is making strange noises and water is cold.,2025-12-15 22:24:04.568075,Completed,1437,5.0,0.0134
366,81,43,Electrical,Wall outlet stopped working and smells like burning.,2025-05-29 22:24:04.568075,Canceled,0,,0.3372
367,497,8,Plumbing,Need help installing a new washing machine drain.,2025-05-18 22:24:04.568075,Completed,512,5.0,0.026
368,499,41,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-07-31 22:24:04.568075,Completed,836,4.0,0.1414
369,471,16,Carpentry,Need custom shelves built for the living room.,2025-08-20 22:24:04.568075,Completed,538,4.0,0.0367
370,398,34,Carpentry,Antique wooden table has cracks and needs restoration.,2026-01-28 22:24:04.568075,Completed,640,5.0,0.0096
371,335,74,Plumbing,The toilet won't flush properly.,2025-12-10 22:24:04.568075,Canceled,0,,0.1164
372,33,48,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-06-24 22:24:04.568075,Completed,1719,5.0,0.0382
373,111,49,Plumbing,The kitchen drain is clogged and water backs up.,2025-11-05 22:24:04.568075,Completed,259,4.0,0.0312
374,165,21,Electrical,Need to install a new ceiling fan in the bedroom.,2025-08-23 22:24:04.568075,Canceled,0,,0.0285
375,78,84,Plumbing,Dishwasher water line needs professional installation.,2026-03-11 22:24:04.568075,Completed,382,4.0,0.0211
376,105,87,Electrical,Main circuit breaker needs inspection and replacement.,2025-08-26 22:24:04.568075,Completed,702,4.0,0.0387
